CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,LastUpdated,BikeBuyer,AvgMonthSpend
29097,,Bonnie,A,Beck,,4550 Glenellen Court,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0114,1973-12-10,Partial College,Management,F,S,1,1,0,0,111348,2017-03-06,0,54.93
14001,,Hunter,,Hill,,3132 Liana Lane,,Beaverton,Oregon,United States,97005,889-555-0142,1997-07-26,Partial High School,Skilled Manual,M,S,0,1,0,0,52604,2017-03-06,1,50.07
28619,,Brianna,,Bailey,,1275 West Street,,National City,California,United States,91950,379-555-0114,1978-02-08,High School,Skilled Manual,F,M,1,1,0,2,59309,2017-03-06,0,49.23
28769,,Brianna,,Foster,,2815 La Vuelta,,Everett,Washington,United States,98201,166-555-0170,1986-09-07,Graduate Degree,Skilled Manual,F,S,0,2,0,0,56078,2017-03-06,0,50.49
17833,,Monique,,Suarez,,Waldstr 92,,Frankfurt am Main,Saarland,Germany,60061,1 (11) 500 555-0127,1982-03-04,Bachelors,Clerical,F,M,1,1,1,1,77466,2017-03-06,1,52.06
20826,,Jillian,,Raman,,"76, rue Montcalm",,Paris,Seine (Paris),France,75017,1 (11) 500 555-0159,1981-05-12,Partial College,Skilled Manual,F,S,0,1,0,0,58578,2017-03-06,0,51.89
19998,,Laura,,Liu,,5840 Delta Fair Blvd.,,Colma,California,United States,94014,121-555-0179,1987-10-05,High School,Clerical,F,S,0,1,0,0,84175,2017-03-06,0,51.43
20035,,Cesar,,Fernandez,,9699 Gilardy Drive,,Cliffside,British Columbia,Canada,V8Y 1L1,677-555-0141,1983-03-01,Bachelors,Professional,M,M,1,2,2,2,129893,2017-03-06,1,58.74
19703,,Katelyn,E,Baker,,9714 Stroer Lane,,Beverly Hills,California,United States,90210,771-555-0166,1975-10-02,High School,Clerical,F,M,1,1,1,2,78442,2017-03-06,1,52.22
13678,,Warren,A,Goel,,9236 Woodland Drive,Unit B,High Wycombe,England,United Kingdom,HP10 9QY,1 (11) 500 555-0186,1994-06-25,Bachelors,Manual,M,M,0,1,0,0,34033,2017-03-06,0,46.17
24441,,Tristan,L,Bryant,,5545 Goen Road,,Yakima,Washington,United States,98901,269-555-0191,1971-09-25,Partial College,Management,M,S,1,1,0,0,112717,2017-03-06,1,61.31
13764,,Stephanie,J,Parker,,"42, impasse Ste-Madeleine",,Dunkerque,Nord,France,59140,1 (11) 500 555-0124,1988-06-17,Partial College,Clerical,F,M,1,2,0,1,81258,2017-03-06,1,49.85
23641,,Megan,,Morris,,2893 Vera,,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0170,1996-07-11,Bachelors,Professional,F,M,1,1,0,0,133887,2017-03-06,0,52.5
28821,,Blake,,Jackson,,137 Lancelot Dr,,Issaquah,Washington,United States,98027,496-555-0164,1992-07-20,Bachelors,Management,M,M,1,1,0,1,108917,2017-03-06,0,50.46
21496,,Nichole,,Rai,,1314 Westover Dr.,,Beverly Hills,California,United States,90210,224-555-0191,1971-11-11,Partial College,Management,F,M,1,1,1,2,106120,2017-03-06,1,53.98
20364,,Anna,,Jackson,,7291 Summerfield Dr.,,West Covina,California,United States,91791,165-555-0139,1956-02-27,Graduate Degree,Professional,F,M,1,1,1,2,135572,2017-03-06,1,54.52
28119,,Curtis,,Ma,,280 Calle Verde Dr.,,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0149,1975-04-10,Partial College,Clerical,M,S,1,0,0,0,84228,2017-03-06,1,58.06
22037,,Angela,S,Gonzales,,3182 Glendale Ave,,Seattle,Washington,United States,98104,671-555-0144,1995-06-01,High School,Clerical,F,M,0,1,0,0,77711,2017-03-06,0,50.31
25806,,Dwayne,L,Dominguez,,"6614, rue Surcouf",,Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0142,1968-05-06,Partial High School,Skilled Manual,M,S,1,1,0,0,56546,2017-03-06,1,50.91
23859,,Megan,A,Anderson,,2475 Maureen Ln.,,Victoria,British Columbia,Canada,V8V,180-555-0173,1988-11-19,Bachelors,Professional,F,M,1,0,1,1,132020,2017-03-06,1,55.06
12854,,Reginald,F,Romero,,3462 Melody,,Lancaster,England,United Kingdom,LA1 1LN,1 (11) 500 555-0188,1983-05-23,Bachelors,Clerical,M,M,1,0,0,2,79667,2017-03-06,1,50.78
15901,,Taylor,D,Bryant,,2812 Mazatlan,,Everett,Washington,United States,98201,804-555-0174,1970-02-27,Partial College,Manual,F,S,1,0,0,0,29091,2017-03-06,0,49.41
17263,,Julia,E,Flores,,8468 Buena Vista,,N. Vancouver,British Columbia,Canada,V7L 4J4,361-555-0138,1979-08-12,Partial College,Clerical,F,M,1,1,0,2,84223,2017-03-06,0,49.65
18533,,Lucas,S,Martinez,,9295 Arcadia Pl,,West Covina,California,United States,91791,984-555-0111,1962-08-26,Bachelors,Professional,M,M,1,2,2,2,131240,2017-03-06,1,54.11
15195,,Edwin,,Huang,,2815 La Vuelta,,Concord,California,United States,94519,158-555-0170,1986-09-07,Bachelors,Clerical,M,S,0,2,0,0,81532,2017-03-06,0,50.59
24416,,Oscar,A,Jenkins,,3553 Blenheim Way,,Salem,Oregon,United States,97301,778-555-0161,1981-07-15,High School,Skilled Manual,M,M,1,1,1,2,54703,2017-03-06,1,61.25
13320,,Jasmine,J,Jones,,8357 Pheasant Circle,,Grossmont,California,United States,91941,499-555-0117,1973-05-18,Graduate Degree,Management,F,S,1,3,0,0,104312,2017-03-06,0,52.04
27239,,Noah,,Simmons,,8553 Calhoun Court,,Grossmont,California,United States,91941,165-555-0173,1979-02-03,Partial College,Manual,M,S,0,1,0,0,31752,2017-03-06,0,55.09
21047,,Sheena,,Andersen,,Galeriestr 6267,,Poing,Saarland,Germany,66041,1 (11) 500 555-0118,1988-01-27,Partial College,Management,F,S,0,3,0,0,109848,2017-03-06,0,52.07
13539,,Roger,,Guo,,2759 San Gabriel Dr.,,London,England,United Kingdom,W1V 5RN,1 (11) 500 555-0111,1979-04-14,Graduate Degree,Skilled Manual,M,S,0,1,0,0,51764,2017-03-06,0,56.03
25514,,Dominic,,Martinez,,"14, rue Descartes",,Chatou,Yveline,France,78400,1 (11) 500 555-0179,1996-07-12,High School,Skilled Manual,M,S,0,2,0,0,61917,2017-03-06,1,50.77
26282,,Leonard,R,Jai,,4299 Vernal Drive,# 132,Burien,Washington,United States,98168,676-555-0120,1992-01-05,Graduate Degree,Professional,M,S,1,2,0,0,138876,2017-03-06,1,55.65
19505,,Gilbert,,She,,2899 Cimarron Drive,,Berks,England,United Kingdom,SL4 1RH,1 (11) 500 555-0162,1998-03-12,Partial College,Management,M,S,0,1,0,0,111811,2017-03-06,1,52.98
11536,,Logan,J,Chow,,6024 Lacanda,,Fremont,California,United States,94536,545-555-0121,1978-04-17,Graduate Degree,Professional,M,M,1,3,0,0,128735,2017-03-06,0,55.58
18372,,Jeremiah,,Thomas,,4024 Montana,# 113,Westminster,British Columbia,Canada,V3L 1E7,403-555-0173,1992-03-22,Graduate Degree,Management,M,M,1,0,1,2,108381,2017-03-06,1,51.01
21473,,Stacy,S,Rubio,,1479 Megan Dr,,Burien,Washington,United States,98168,783-555-0177,1968-10-11,High School,Skilled Manual,F,M,1,1,0,2,58642,2017-03-06,1,49.33
24697,,Manuel,A,Rodriguez,,9549 Jomar Drive,,London,England,United Kingdom,W1V 5RN,1 (11) 500 555-0127,1994-11-14,Bachelors,Clerical,M,M,0,1,0,0,85879,2017-03-06,0,50.37
28311,,Terry,A,Raje,,3193 Nephi Court,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0180,1987-02-08,Graduate Degree,Professional,M,S,1,1,0,0,138427,2017-03-06,0,52.61
25509,,Lucas,A,Hayes,,Auf den Kuhlen Straße 4662,,Werne,Nordrhein-Westfalen,Germany,59368,1 (11) 500 555-0161,1997-08-23,Partial College,Manual,M,S,0,1,0,0,33792,2017-03-06,0,49.39
22500,,Brent,,Zhao,,"61680, rue Malar",,Paris,Seine (Paris),France,75009,1 (11) 500 555-0127,1986-08-13,Bachelors,Clerical,M,S,0,2,0,0,78851,2017-03-06,1,54.68
16444,,Erika,,Carlson,,6275 Bel Air Drive,,Runcorn,England,United Kingdom,TY31,1 (11) 500 555-0137,1983-10-23,Bachelors,Manual,F,M,0,0,0,1,27079,2017-03-06,0,45.22
27233,,Seth,E,Ward,,4992 Sycamore Dr.,,Spring Valley,California,United States,91977,472-555-0119,1979-10-10,Partial College,Skilled Manual,M,S,0,0,0,0,56203,2017-03-06,1,50.38
18955,,Justin,,Jones,,4174 Tara St.,,Palo Alto,California,United States,94303,638-555-0114,1982-02-19,High School,Clerical,M,S,1,1,0,0,84269,2017-03-06,1,54.81
16615,,Kaitlin,L,Patel,,8117 Green View Court,,Perth,South Australia,Australia,6006,1 (11) 500 555-0167,1993-02-08,Bachelors,Clerical,F,S,0,2,0,0,87232,2017-03-06,0,52.1
14093,,Jillian,J,Arthur,,2860 Brentwood Circle,,Beverly Hills,California,United States,90210,586-555-0114,1997-04-19,Partial High School,Manual,F,S,0,1,0,0,35145,2017-03-06,0,47.93
24250,,Carmen,E,Suri,,9657 Wiget Lane,,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0118,1967-07-22,Partial College,Management,F,M,1,2,2,2,107853,2017-03-06,1,51.69
21079,,Lee,S,Carlson,,2062 Dos Encinas,,Wokingham,England,United Kingdom,RG41 1QW,1 (11) 500 555-0146,1984-05-12,High School,Skilled Manual,M,S,0,0,0,0,60757,2017-03-06,0,50.31
28291,,David,A,Miller,,5722 Hemlock Ave.,,Bremerton,Washington,United States,98312,587-555-0166,1974-04-21,Partial High School,Skilled Manual,M,S,1,1,0,0,57156,2017-03-06,1,54.23
12032,,Tyler,A,Taylor,,5465 Janin Pl.,,Royal Oak,British Columbia,Canada,V8X,541-555-0177,1999-05-26,Partial High School,Skilled Manual,M,S,0,0,0,0,53618,2017-03-06,0,52.36
19182,,Lance,,Dominguez,,"8787, impasse Notre-Dame",,Roissy en Brie,Seine et Marne,France,77680,1 (11) 500 555-0135,1992-05-22,High School,Skilled Manual,M,S,0,0,0,0,62081,2017-03-06,0,52.55
13354,,Eric,,Campbell,,5486 Woodruff Ln.,,Seattle,Washington,United States,98104,293-555-0189,1964-11-11,Bachelors,Clerical,M,M,1,1,1,2,86136,2017-03-06,1,54.76
15500,,Keith,,Raji,,7248 Holiday Hills Dr.,,Burlingame,California,United States,94010,207-555-0133,1990-01-25,Graduate Degree,Clerical,M,M,1,1,1,2,86023,2017-03-06,0,51.4
11175,,Luis,,Wang,,6943 Patterson Blvd.,,Beverly Hills,California,United States,90210,418-555-0127,1983-03-05,Partial College,Manual,M,S,0,0,0,0,29627,2017-03-06,0,46.53
21875,,Cedric,M,Nara,,2257 Gate Drive,,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0191,1996-08-17,Bachelors,Clerical,M,S,0,2,0,0,78802,2017-03-06,1,51.15
15351,,Steve,,Lu,,4009 San Ysidro Court,,Burien,Washington,United States,98168,597-555-0183,1972-04-14,Partial College,Manual,M,M,1,1,0,2,36093,2017-03-06,1,48.0
21298,,Noah,,Collins,,7194 Rosina Court,,Lebanon,Oregon,United States,97355,605-555-0133,1981-03-25,High School,Manual,M,M,1,0,1,2,27469,2017-03-06,0,47.45
28509,,Audrey,H,Diaz,,Dunckerstr 8351,,Dresden,Hessen,Germany,1071,1 (11) 500 555-0144,1979-02-19,Bachelors,Manual,F,S,0,1,0,0,35876,2017-03-06,0,48.38
21874,,Brandi,,Suarez,,9825 Mt. Dell Drive,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0112,1996-05-22,Bachelors,Manual,F,M,0,0,0,0,30457,2017-03-06,0,45.86
22584,,Meagan,,Lopez,,"36, rue de Berri",,Les Ulis,Essonne,France,91940,1 (11) 500 555-0135,1981-04-05,Partial College,Skilled Manual,F,S,0,1,0,0,53353,2017-03-06,0,48.65
14651,,Amber,,Green,,5951 Bourton Ct.,,W. Linn,Oregon,United States,97068,487-555-0151,1980-05-14,Partial College,Clerical,F,M,1,2,1,2,86203,2017-03-06,1,54.2
27074,,Kristi,M,Sanchez,,8970 Birchwood,,Ballard,Washington,United States,98107,791-555-0126,1991-03-22,Graduate Degree,Skilled Manual,F,M,0,1,0,1,55746,2017-03-06,1,48.34
24844,,Maria,A,Ward,,"39, avenue des Laurentides",,Dunkerque,Nord,France,59140,1 (11) 500 555-0176,1964-09-01,High School,Manual,F,S,1,1,0,1,31072,2017-03-06,0,46.33
11049,,Carol,C,Rai,,6064 Madrid,,Chula Vista,California,United States,91910,654-555-0180,2000-07-18,Partial High School,Skilled Manual,F,S,0,1,0,0,54764,2017-03-06,0,50.69
22465,,Arturo,,Shan,,"15, avenue de la Gare",,Suresnes,Hauts de Seine,France,92150,1 (11) 500 555-0158,1988-10-10,Graduate Degree,Professional,M,S,1,2,0,0,136942,2017-03-06,1,56.29
15209,,Frank,M,Romero,,2441 Talbart St.,,Melton,Victoria,Australia,3337,1 (11) 500 555-0143,1982-07-20,Bachelors,Skilled Manual,M,M,1,2,2,2,59020,2017-03-06,1,49.98
22159,,David,,Davis,,3923 Dew Drop Circle,,Olympia,Washington,United States,98501,232-555-0155,1997-05-17,Partial College,Management,M,S,0,1,0,0,111805,2017-03-06,0,53.15
14042,,Stephanie,R,Adams,,6516 Pine Tree Drive,,Yakima,Washington,United States,98901,492-555-0112,1977-01-01,High School,Clerical,F,M,1,2,0,1,82726,2017-03-06,0,50.81
23803,,Bernard,,Thames,,6115 Sierra Drive,,Royal Oak,British Columbia,Canada,V8X,144-555-0180,1977-05-17,Partial High School,Skilled Manual,M,M,1,1,0,1,61245,2017-03-06,0,54.26
20468,,Olivia,,Richardson,,6863 Shakespeare Dr,,Sooke,British Columbia,Canada,V0,114-555-0177,1976-06-05,High School,Manual,F,M,1,1,1,2,36099,2017-03-06,1,49.33
14469,,Angela,E,Bell,,4460 Carob Way,,Yakima,Washington,United States,98901,217-555-0158,1981-04-22,Partial College,Skilled Manual,F,M,1,1,1,1,60125,2017-03-06,1,52.2
18614,,Seth,L,Wright,,5642 La Orinda Pl,,Newport Beach,California,United States,92625,654-555-0116,1988-05-15,Bachelors,Professional,M,S,1,3,0,0,130137,2017-03-06,1,53.19
19989,,Ethan,,Thompson,,8452 Green Street,,Vancouver,British Columbia,Canada,V7L 4J4,450-555-0194,1991-01-13,Graduate Degree,Skilled Manual,M,M,0,2,2,2,62219,2017-03-06,1,48.49
20495,,Wesley,A,Wang,,9151 Napa C.,,Burlingame,California,United States,94010,594-555-0140,1963-09-11,Bachelors,Manual,M,M,1,1,0,2,27795,2017-03-06,0,45.02
27060,,Lucas,A,Coleman,,9218 Dalis Dr.,,Port Hammond,British Columbia,Canada,V6B 3P7,734-555-0189,1993-03-28,Graduate Degree,Manual,M,M,0,1,0,0,27173,2017-03-06,0,45.37
16026,,Byron,,Jiménez,,3630 Second Avenue,,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0199,1966-07-10,Partial College,Skilled Manual,M,M,1,2,0,3,53858,2017-03-06,0,48.75
17300,,Ivan,E,Sai,,9351 Terra Calitina,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0174,1985-01-20,Bachelors,Clerical,M,S,0,2,0,0,84830,2017-03-06,1,60.37
23363,,David,,Russell,,7628 Beech Ct,,Westminster,British Columbia,Canada,V3L 1E7,883-555-0177,1977-11-17,Partial High School,Manual,M,M,1,0,1,2,32914,2017-03-06,0,53.0
16211,,Jesse,,Roberts,,6780 Bonari Court,,Bremerton,Washington,United States,98312,338-555-0115,1994-11-23,Partial College,Manual,M,S,0,1,0,0,32122,2017-03-06,0,47.16
11526,,Katherine,P,Diaz,,8160 Star Tree Court,,Westminster,British Columbia,Canada,V3L 1E7,147-555-0124,1976-08-06,Partial College,Skilled Manual,F,M,1,2,0,2,58977,2017-03-06,0,47.94
12050,,Aaron,M,Young,,6350 Plumas Court,,Lincoln Acres,California,United States,91950,911-555-0153,1987-09-14,Graduate Degree,Skilled Manual,M,S,0,0,0,0,53672,2017-03-06,0,48.98
29237,,Jennifer,B,Jenkins,,7942 Palms,,Lakewood,California,United States,90712,257-555-0141,1983-08-17,Partial College,Clerical,F,S,0,3,0,0,82215,2017-03-06,1,52.13
27154,,Holly,,Arun,,Wallstr 24,,Ingolstadt,Bayern,Germany,85049,1 (11) 500 555-0162,1994-12-20,Partial College,Skilled Manual,F,S,0,0,0,0,55470,2017-03-06,1,52.3
17447,,Sydney,L,Lewis,,3663 Palm Avenue,,Concord,California,United States,94519,594-555-0124,1955-03-18,Graduate Degree,Skilled Manual,F,M,1,1,1,2,54755,2017-03-06,1,49.6
15007,,Jaime,R,Rubio,,495 Alameda Drive,,Cliffside,British Columbia,Canada,V8Y 1L1,352-555-0115,1997-08-21,Partial High School,Skilled Manual,F,S,0,0,0,0,54469,2017-03-06,1,52.27
18750,,Alexandra,L,Perry,,8168 Eaker Way,,La Jolla,California,United States,92806,439-555-0168,1996-05-04,High School,Skilled Manual,F,M,0,0,0,0,55856,2017-03-06,1,48.02
12863,,Caleb,,Zhang,,Auf Der Steige 77,,Paderborn,Nordrhein-Westfalen,Germany,33098,1 (11) 500 555-0177,1998-08-25,Partial College,Manual,M,S,0,0,0,0,27913,2017-03-06,0,48.71
19817,,Morgan,,Flores,,9809 Cardinet Drive,,Langford,British Columbia,Canada,V9,607-555-0156,1976-08-08,High School,Skilled Manual,F,S,1,1,0,0,59369,2017-03-06,0,48.65
14582,,Marcus,,Reed,,538 Rahn Court,,Victoria,British Columbia,Canada,V8V,210-555-0130,1990-02-03,Graduate Degree,Professional,M,M,1,2,1,2,131506,2017-03-06,1,54.42
13104,,Gregory,M,Becker,,5617 Landing Dr,,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0173,1983-04-12,Bachelors,Skilled Manual,M,S,0,0,0,0,53733,2017-03-06,1,52.14
26873,,Ann,,Suri,,Kampstr 9859,,Berlin,Saarland,Germany,14197,1 (11) 500 555-0128,1997-05-02,Partial College,Skilled Manual,F,S,0,1,0,0,54214,2017-03-06,0,51.42
17865,,Blake,A,Barnes,,5428 Ameno Dr.,,Langford,British Columbia,Canada,V9,988-555-0199,1980-11-03,Partial College,Skilled Manual,M,M,1,1,1,2,59071,2017-03-06,1,56.77
17138,,Melanie,,Jenkins,,8741 Crow Street,,El Cajon,California,United States,92020,314-555-0174,1966-07-08,Bachelors,Skilled Manual,F,S,1,1,1,1,51000,2017-03-06,0,48.66
15608,,Faith,A,James,,Rykestr 95,,Hof,Bayern,Germany,95010,1 (11) 500 555-0118,1993-05-14,Partial College,Skilled Manual,F,S,0,1,0,0,55733,2017-03-06,0,48.4
15270,,Ariana,B,Cox,,1237 Dance Court,,Olympia,Washington,United States,98501,360-555-0173,1996-08-06,High School,Skilled Manual,F,S,0,1,0,0,56498,2017-03-06,0,50.61
26733,,Benjamin,A,Smith,,6273 Bel Air Dr.,,Bellingham,Washington,United States,98225,685-555-0175,1971-09-23,Partial College,Skilled Manual,M,M,1,1,1,2,58622,2017-03-06,1,48.44
14223,,Larry,,Rubio,,7268 Norcross Lane,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0181,1992-05-28,Bachelors,Clerical,M,M,1,2,1,2,79298,2017-03-06,1,50.14
26101,,Phillip,S,Smith,,4914 Sierra Drive,,Bellingham,Washington,United States,98225,827-555-0134,1956-01-13,Graduate Degree,Manual,M,M,1,1,1,2,34502,2017-03-06,1,46.96
28747,,Arthur,G,Gonzalez,,8524 Parkside Dr.,,Berks,England,United Kingdom,SL4 1RH,1 (11) 500 555-0114,1991-05-28,Partial High School,Manual,M,M,0,1,0,1,33858,2017-03-06,0,46.31
19010,,Naomi,,Ortega,,8868 Sudan Loop,,Concord,California,United States,94519,237-555-0193,1970-06-08,Partial College,Skilled Manual,F,M,1,1,1,2,54782,2017-03-06,1,51.66
26660,,Kern,A,Sutton,,5520 Sierra Ridge,,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0133,1988-02-22,Bachelors,Professional,M,M,1,1,0,1,128902,2017-03-06,0,51.8
28979,,Matthew,A,Williams,,2681 Eagle Peak,,Salem,Oregon,United States,97301,524-555-0161,1960-06-24,Bachelors,Skilled Manual,M,M,1,2,0,2,54555,2017-03-06,0,47.88
20983,,Meredith,B,Vance,,2037 Bellwood Dr,,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0140,2000-12-23,Partial College,Clerical,F,S,0,1,0,0,85484,2017-03-06,0,54.1
13264,,Melanie,,Sanchez,,Heiderplatz 948,,Ingolstadt,Bayern,Germany,85049,1 (11) 500 555-0118,1976-05-23,High School,Skilled Manual,F,M,1,2,1,2,55550,2017-03-06,1,51.19
17178,,Trisha,L,Liang,,37 Peachwillow Lane,,Beverly Hills,California,United States,90210,757-555-0197,1972-07-19,High School,Clerical,F,M,1,3,0,2,83713,2017-03-06,1,50.7
28841,,Samuel,,Gonzales,,1510 Bidwell Street,,Colma,California,United States,94014,891-555-0125,1991-11-06,Graduate Degree,Clerical,M,M,1,1,0,2,87076,2017-03-06,0,50.85
15770,,Xavier,H,Brooks,,5900 Pinehurst Court,,Spring Valley,California,United States,91977,339-555-0199,1986-10-11,Bachelors,Professional,M,S,1,2,0,0,137293,2017-03-06,1,55.11
19619,,Eduardo,,Morris,,4721 Barberry Court,,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0139,1982-11-11,Partial College,Management,M,M,1,1,1,2,104092,2017-03-06,1,53.93
16962,,Zachary,,Coleman,,4263 San Ysidro Court,,Fremont,California,United States,94536,579-555-0134,1989-08-25,Graduate Degree,Clerical,M,M,1,2,1,1,85766,2017-03-06,1,54.06
19906,,Armando,E,Muñoz,,7072 Meadow Lane,,York,England,United Kingdom,Y024 1GF,1 (11) 500 555-0129,1976-05-03,High School,Skilled Manual,M,M,1,0,1,1,53782,2017-03-06,1,57.85
16875,,Samantha,A,Diaz,,3956 Stonedale,,Coronado,California,United States,92118,125-555-0113,1955-02-27,Bachelors,Manual,F,M,1,1,1,2,27118,2017-03-06,0,49.75
24439,,Xavier,D,Watson,,1877 Minert Rd.,,Everett,Washington,United States,98201,486-555-0141,1971-02-12,Partial College,Clerical,M,M,1,1,2,2,78196,2017-03-06,0,51.71
26004,,Arthur,,Washington,,8481 Cloverleaf Circle,,Oakland,California,United States,94611,383-555-0171,1980-11-08,Partial College,Management,F,M,1,2,1,1,104668,2017-03-06,1,54.81
11186,,Sarah,C,Price,,4815 Paraiso Ct.,,Palo Alto,California,United States,94303,180-555-0133,1964-05-21,Bachelors,Clerical,F,S,1,0,1,1,78681,2017-03-06,1,51.94
16042,,Ian,A,Hall,,"22, rue Léo Delibes",,Versailles,Yveline,France,78000,1 (11) 500 555-0162,1956-07-21,Graduate Degree,Management,M,S,1,2,0,1,112251,2017-03-06,0,51.29
20607,,Donna,A,Raje,,2341 Lindley Ct,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0115,1994-10-19,Bachelors,Management,F,S,0,2,0,0,106663,2017-03-06,1,50.89
17936,,Tonya,O,Deng,,2155 Zebra Street,,Bury,England,United Kingdom,PE17,1 (11) 500 555-0113,1980-02-12,Partial College,Skilled Manual,F,M,1,1,1,2,50881,2017-03-06,1,50.03
12494,,Abby,,Sandberg,,"208, chaussée de Tournai",,Versailles,Yveline,France,78000,1 (11) 500 555-0148,1984-08-18,Partial College,Clerical,F,M,1,0,1,2,87250,2017-03-06,1,52.64
16534,,Claudia,,Holt,,Im Himmelsweg 27,,München,Hessen,Germany,80074,1 (11) 500 555-0156,1981-02-05,Graduate Degree,Manual,F,M,1,1,1,2,26524,2017-03-06,0,49.5
25333,,Robert,L,Coleman,,8477 Riverwood Circle,,Beaverton,Oregon,United States,97005,284-555-0154,1986-07-26,Graduate Degree,Professional,M,S,1,0,0,0,129901,2017-03-06,1,62.18
23869,,Wayne,C,Nara,,1798 Westbury Dr.,,Ballard,Washington,United States,98107,958-555-0183,1990-03-15,Graduate Degree,Skilled Manual,M,M,0,1,0,1,54615,2017-03-06,0,48.55
22418,,Jacob,A,Smith,,2433 Bailey Road,,Bury,England,United Kingdom,PE17,1 (11) 500 555-0152,1981-08-26,Graduate Degree,Management,M,M,1,1,2,2,110434,2017-03-06,1,52.8
15653,,Gerald,E,Madan,,109 Clayton Road,,London,England,United Kingdom,W1N 9FA,1 (11) 500 555-0120,1981-06-07,Graduate Degree,Clerical,M,S,1,2,0,0,83182,2017-03-06,1,60.16
14197,,Frank,C,Gill,,Hans-Rosenthal-Platz 41,,Braunschweig,Nordrhein-Westfalen,Germany,38001,1 (11) 500 555-0154,1969-02-02,Partial College,Manual,M,M,1,1,1,2,32781,2017-03-06,1,54.81
19449,,Nuan,,Yuan,,Höhenstr 9415,,Braunschweig,Nordrhein-Westfalen,Germany,38001,1 (11) 500 555-0148,1946-08-13,High School,Clerical,M,M,1,0,0,3,87617,2017-03-06,0,50.36
14689,Mr.,Lloyd,M.,Saunders,,"1, rue de l´Avenir",,Chatou,Yveline,France,78400,535-555-0100,2000-11-26,Partial High School,Manual,F,S,0,1,0,0,33522,2017-03-06,0,48.73
26946,,Andre,C,Madan,,Hochstr 7736,,Berlin,Hamburg,Germany,12311,1 (11) 500 555-0194,1990-06-08,Partial College,Management,M,S,0,1,0,0,109528,2017-03-06,0,51.2
26366,,Johnathan,,Schmidt,,Lützowplatz 3859,#139,Berlin,Hessen,Germany,12171,1 (11) 500 555-0118,1986-11-28,Bachelors,Professional,M,M,1,4,0,1,131103,2017-03-06,0,57.72
13100,,Jeremy,M,Perez,,3595 Santa Fe,,Novato,California,United States,94947,149-555-0119,1977-07-16,Bachelors,Management,M,M,1,0,1,2,107495,2017-03-06,1,62.86
